run_id,stage_id,lane,status,judgment,path,notes,family,primary_report,run_number,date,decision,parent_run_id,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,candidate_model_id,net_profit,profit_factor,drawdown,recovery_factor,trade_count,result_status,sample_rows,feature_count,expectancy,attempt_count,view,tier,metric_scope,source_package_run_id,scoreboard_lane,external_verification_status,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,final_decision_path,gate_audit_path,created_at,probability_parity_pass_rows,ledger_row_id,subrun_id,record_view,tier_scope,kpi_scope,primary_kpi,guardrail_kpi,model_variants,selected_surfaces,runtime_attempt_rows,work_family,max_drawdown_amount,long_trade_count,short_trade_count,row_id,evidence_boundary,next_action,question,artifact_count,created_at_utc,required_gate_audit,runtime_authority,operating_promotion,run_family,run_type,input_run_id,output_path,result_path,selected_net_profit,selected_profit_factor,selected_trade_density,goal_achieve,source_authority,trade_density,expected_net_profit,expected_profit_factor,expected_trade_count,expected_trade_density,expected_estimated_mt5_density,scaled_density_estimate,max_drawdown_percent,strict_joint_pass_count
run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,runtime_probe(MT5 런타임 탐침),completed_stage364S_drawdown_side_balance_overlay_mt5_runtime_probe_executed_review_required_no_authority,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364S/final_decision.json,run364S MT5 runtime probe(MT5 런타임 탐침) attempt(시도).,,,,2026-06-02,stage364S_open_run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364R_package_drawdown_side_balance_overlay_runtime_probe_without_db_v1,run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,,9,9,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364S_drawdown_side_balance_overlay_mt5_runtime_probe.md,,,,,,,,1,,1,17428,0,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364S/final_decision.json,,,,,,,,,,,,,,,,,completed(완료),,,,,,2026-06-02T07:35:37Z,,,,,,,,,,,,runtime_verification(런타임 검증),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,kpi_evidence(KPI 근거),completed_stage364T_adx_side_filter_mt5_probe_reviewed_profit_pf_drawdown_improved_density_side_balance_repair_required_no_authority,positive_runtime_probe_profit_pf_drawdown_clue_promotion_ineligible_density_below_floor_long_only_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364T/final_decision.json,run364S ADX side filter MT5 runtime probe(MT5 런타임 탐침)를 review(검토)하고 run364U queue(대기열)를 열었다.,,,run364T,2026-06-02,stage364T_open_run364U_materialize_density_side_balance_repair_inputs_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364U_materialize_density_side_balance_repair_inputs_without_db_v1,,8,8,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364T_drawdown_side_balance_overlay_mt5_runtime_probe_review.md,,,,,,,,,,1,17428,0,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364T/final_decision.json,h12_move5__rf5_l80_n64,928.89,1.34,33.3,4.59,935,,,,0.99,,,,,,,completed_existing_mt5_runtime_probe_reviewed(기존 MT5 런타임 탐침 검토 완료),2.8078078078,"failed_validation_and_combined_no_trade_splitting(검증/합산 실패, 거래 쪼개기 없음)",positive_runtime_probe_profit_pf_drawdown_clue_promotion_ineligible_density_below_floor_long_only_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364T/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364T/required_gate_coverage_audit.csv,2026-06-02T07:59:18Z,,,,,,,,,,,,kpi_evidence(KPI 근거),202.3,935,0,,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,run364U_materialize_density_side_balance_repair_inputs_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,
run364U_materialize_density_side_balance_repair_inputs_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364U_density_side_balance_repair_inputs_materialized_no_model_training_no_authority,repair_inputs_ready_for_density_side_balance_scout_no_kpi_claim_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364U/final_decision.json,best=adx_block_min_40_0__maxhold_6; short_seed=short_q95_maxhold_12,,,run364U,2026-06-02,stage364U_open_run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,,,,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364U_density_side_balance_repair_inputs.md,,,,,,,,,,,,,,,,,,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364U/density_repair_candidate_table.csv,,,,,,,,,,,,,,,,density_side_balance_repair_input_materialization(밀도 방향 균형 수리 입력 구체화),"out_of_scope_by_claim_no_new_mt5_execution(주장 범위 밖, 새 MT5 실행 없음)",,,repair_inputs_ready_for_density_side_balance_scout_no_kpi_claim_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364U/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364U/required_gate_coverage_audit.csv,2026-06-02T08:19:27Z,,,,,,,,,,,,experiment_execution(실험 실행),,,,,,run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,experiment_execution(실험 실행),completed_stage364V_dual_side_density_repair_onnx_threshold_scout_package_candidate_no_mt5_no_authority,positive_proxy_runtime_executable_candidate_density_side_balance_repaired_mt5_probe_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/final_decision.json,selected=dual_pshort_0_45__adx_block_40_0__maxhold_8; combined_net=771.564,,,run364V,2026-06-02,stage364V_open_run364W_package_density_side_balance_repair_runtime_probe_without_db_v1,run364U_materialize_density_side_balance_repair_inputs_without_db_v1,run364W_package_density_side_balance_repair_runtime_probe_without_db_v1,,8,8,research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364V_density_side_balance_repair_onnx_scout.md,,,,,,,,,,,,,,,,,,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/selected_runtime_candidate.json,,,,,,,,,,,,,,,,density_side_balance_onnx_threshold_scout(밀도 방향 균형 온엑스 임계값 탐색),"out_of_scope_by_claim_no_mt5_execution(주장 범위 밖, MT5 실행 없음)",,,positive_proxy_runtime_executable_candidate_density_side_balance_repaired_mt5_probe_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364V/required_gate_coverage_audit.csv,2026-06-02T09:01:31Z,,,,,,,,,,,,experiment_execution(실험 실행),,,,,,run364W_package_density_side_balance_repair_runtime_probe_without_db_v1,,,,,,,,,,,,,,,,,,,,,,,,,
run364W_package_density_side_balance_repair_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364W_density_side_balance_repair_runtime_probe_package_prepared_compile_checked_no_mt5_execution,runtime_probe_package_ready_dual_side_density_balance_repair_mt5_execution_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364W_density_side_balance_repair_runtime_probe_package.md,Stage364W packages selected dual-side density side-balance repair candidate(Stage364W 선택 양방향 밀도 방향 균형 수리 후보 패키지).,,,run364W,2026-06-02,stage364W_open_run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,1081,7,7,research_development_runtime_probe_package_only_common_files_synced_compile_checked_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364W_density_side_balance_repair_runtime_probe_package.md,,,,,,,,1,,,,,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364W/runtime_probe_attempt_package.csv,,771.564,1.2218406503,,4.9776074629,1081,completed_stage364W_density_side_balance_repair_runtime_probe_package_prepared_compile_checked_no_mt5_execution,,58,0.7137502313,,,,,run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,runtime_package(런타임 패키지),"package_only_mt5_not_run(패키지 전용, MT5 미실행)",,"expected_combined_density_passed_no_trade_splitting(예상 합산 밀도 통과, 거래 쪼개기 없음)",runtime_probe_package_ready_dual_side_density_balance_repair_mt5_execution_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364W/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364W/required_gate_coverage_audit.csv,2026-06-02T09:25:59Z,,,run364W_package_density_side_balance_repair_runtime_probe_without_db_v1__Tier_A,,,,,,,,,runtime_verification(런타임 검증),-155.007,952,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364X_density_side_balance_repair_mt5_runtime_probe_executed_review_required_no_authority,mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364X_density_side_balance_repair_mt5_runtime_probe.md,Stage364X executes selected density side-balance repair candidate MT5 probe(Stage364X 선택 밀도 방향 균형 수리 후보 MT5 탐침 실행).,,,run364X,2026-06-02,stage364X_open_run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364W_package_density_side_balance_repair_runtime_probe_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,17428,7,7,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364X_density_side_balance_repair_mt5_runtime_probe.md,,,,,,,,1,,1,17428,0,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364X/density_side_balance_repair_mt5_probe_summary.csv,,989.22,1.3,,,1081,completed_stage364X_density_side_balance_repair_mt5_runtime_probe_executed_review_required_no_authority,,,,,,,,run364W_package_density_side_balance_repair_runtime_probe_without_db_v1,runtime_probe(런타임 탐침),mt5_runtime_probe_attempted(MT5 런타임 탐침 시도됨),,requires_review_from_mt5_trade_count(실제 MT5 거래수 기준 검토 필요),mt5_runtime_probe_outputs_available_proxy_diff_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364X/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364X/required_gate_coverage_audit.csv,2026-06-02T09:40:44Z,,,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1__Tier_A,,,,,,,,,runtime_verification(런타임 검증),,952,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364Y_density_side_balance_mt5_probe_reviewed_positive_runtime_candidate_cost_drawdown_stress_required_no_authority,positive_runtime_probe_density_recovered_side_balance_added_profit_high_pf_moderate_drawdown_stress_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364Y_density_side_balance_repair_mt5_runtime_probe_review.md,Stage364Y reviews run364X positive MT5 runtime probe(Stage364Y 364X 긍정 MT5 런타임 탐침 검토).,,,run364Y,2026-06-02,stage364Y_open_run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,1081,6,6,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364Y_density_side_balance_repair_mt5_runtime_probe_review.md,,,,,,,,,,1,17428,0,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Y/review_findings.csv,,989.22,1.3,,4.48,1081,completed_stage364Y_density_side_balance_mt5_probe_reviewed_positive_runtime_candidate_cost_drawdown_stress_required_no_authority,,,0.92,,,,,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,runtime_review(런타임 검토),mt5_runtime_probe_reviewed(MT5 런타임 탐침 검토됨),,"passed_combined_no_trade_splitting(합산 통과, 거래 쪼개기 없음)",positive_runtime_probe_density_recovered_side_balance_added_profit_high_pf_moderate_drawdown_stress_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Y/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Y/required_gate_coverage_audit.csv,2026-06-02T09:59:51Z,,,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1__Tier_A,,,,,,,,,runtime_review(런타임 검토),221.01,952,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364Z_density_side_balance_cost_session_stress_inputs_materialized_no_training_no_mt5_no_authority,stress_inputs_ready_pf_drawdown_session_repair_scout_no_operating_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/final_decision.json,stress_candidates=24; scout_queue=18,,,run364Z,2026-06-02,stage364Z_open_run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,1081,8,8,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364Z_density_side_balance_cost_session_stress_inputs.md,,,,,,,,,,,,,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/run364AA_scout_queue.csv,,989.22,1.3,,,1081,completed_stage364Z_density_side_balance_cost_session_stress_inputs_materialized_no_training_no_mt5_no_authority,,,,,,,,run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,stress_input_materialization(압박 입력 구체화),"out_of_scope_by_claim_no_new_mt5_execution(주장 범위 밖, 새 MT5 실행 없음)",,"materialization_only_parent_density_passed(구체화 전용, 부모 밀도 통과)",stress_inputs_ready_pf_drawdown_session_repair_scout_no_operating_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364Z/required_gate_coverage_audit.csv,2026-06-02T10:20:27Z,,,,,,,,,,,,experiment_execution(실험 실행),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364AA_cost_session_pf_dd_proxy_scout_no_mt5_no_authority,proxy_scout_completed_pf_dd_stress_candidates_ranked_mt5_probe_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AA/final_decision.json,selected=maxhold6_density_control__ps0_45__adx40_0__hold6__none; pass_rows=0,,,run364AA,2026-06-02,stage364AA_open_run364AB_review_density_side_balance_cost_session_stress_scout_without_db_v1,run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,run364AB_review_density_side_balance_cost_session_stress_scout_without_db_v1,16,10,10,research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364AA_density_side_balance_cost_session_stress_scout.md,,,,,,,,,,,,,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AA/cost_session_guardrail_proxy_scout_surface.csv,,771.423,1.2175571938,,,1264,completed_stage364AA_cost_session_pf_dd_proxy_scout_no_mt5_no_authority,,,,,,,,run364Z_materialize_density_side_balance_cost_session_stress_without_db_v1,proxy_scout(프록시 탐색),"out_of_scope_by_claim_no_new_mt5_execution(주장 범위 밖, 새 MT5 실행 없음)",,"proxy_checked_no_trade_splitting(프록시 확인, 거래 쪼개기 없음)",proxy_scout_completed_pf_dd_stress_candidates_ranked_mt5_probe_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AA/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AA/required_gate_coverage_audit.csv,2026-06-02T10:46:16Z,,,,,,,,,,,,experiment_execution(실험 실행),-168.999,1125,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run364AB_review_density_side_balance_cost_session_stress_scout_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364AB_proxy_scout_review_negative_strict_pass_near_miss_repair_seed_no_authority,negative_for_package_positive_near_miss_pf_dd_density_bridge_seed_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AB/final_decision.json,strict_pass_rows=0; near_miss_rows=2,,,run364AB,2026-06-02,stage364AB_no_package_open_run364AC_pf_dd_near_miss_density_bridge,run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,run364AC_materialize_pf_dd_near_miss_density_bridge_without_db_v1,16,9,9,research_development_proxy_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364AB_scout_review.md,,,,,,,,,,,,,,,,,2026-06-02,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AB/surface_review.csv,,771.423,1.2175571938,,,1264,completed_stage364AB_proxy_scout_review_negative_strict_pass_near_miss_repair_seed_no_authority,,,,,,,,run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,proxy_review(프록시 검토),"out_of_scope_by_claim_no_new_mt5_execution(주장 범위 밖, 새 MT5 실행 없음)",,"reviewed_strict_pass_zero(검토됨, 엄격 통과 0)",negative_for_package_positive_near_miss_pf_dd_density_bridge_seed_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AB/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AB/required_gate_coverage_audit.csv,2026-06-02T10:57:37Z,,,,,,,,,,,,kpi_evidence(KPI 근거),-168.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
